Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,Source title,Cited by,Link,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,EID
,"Wang H., Ma S., Dai H.-N., Imran M., Wang T.",Blockchain-based data privacy management with Nudge theory in open banking,2020.0,Scopus,,,,,,,10.1016/j.future.2019.09.010,,,,,,,,,,,,"Open banking brings both opportunities and challenges to banks all over the world especially in data management. A blockchain as a continuously growing list of records managed by a peer-to-peer network is widely used in various application scenarios; and it is commonly agreed that the blockchain technology can improve the protection of financial data privacy. However, current blockchain technology still poses some challenges in fully meeting the needs of financial data privacy protection. In order to address the existing problems, this paper proposes a new data privacy management framework based on the blockchain technology for the financial sector. The framework consists of three components: (1) a data privacy classification method according to the characteristics of financial data; (2) a new collaborative-filtering-based model; and (3) a data disclosure confirmation scheme for customer strategies based on the Nudge Theory. We implement a prototype and propose a set of algorithms for this framework. The framework is validated through field experiments and laboratory experiments. © 2019 Elsevier B.V.",,,Future Generation Computer Systems,42.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073063622&doi=10.1016%2fj.future.2019.09.010&partnerID=40&md5=accd09e8cbf4e7c283f02685bc8e1a7c,Blockchain; Data privacy management; Nudge theory; Open banking,Blockchain; Collaborative filtering; Distributed computer systems; Finance; Information management; Open Data; Peer to peer networks; Application scenario; Existing problems; Financial sectors; Laboratory experiments; Nudge theory; Open banking; Privacy classifications; Privacy management; Data privacy,Article,Final,"All Open Access, Green",2-s2.0-85073063622
,"Tian H., Ge X., Wang J., Li C., Pan H.",Research on distributed blockchain-based privacy-preserving and data security framework in IoT,2020.0,Scopus,,,,,,,10.1049/iet-com.2019.0485,,,,,,,,,,,,"With the rapid development of the Internet of things (IoT), it has brought great convenience for people's life. However, the security and privacy of IoT still face a major challenge. To remedy these issues, in this study, the authors first introduce the three-tier architecture of IoT and analyse the corresponding security problems of each layer, then they discussed the compatibility between IoT and blockchain. Secondly, they propose a new, distributed blockchain-based security architecture of IoT, which rely on gateway nodes of perception layer to secure data storage and sharing, and use middleware servers to analyse and process data. Finally, they adopt game theory to model and analyse their designed scheme. The results demonstrate that their scheme is a safe and deployable framework for IoT data security and privacy. © The Institution of Engineering and Technology 2020",,,IET Communications,6.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090200179&doi=10.1049%2fiet-com.2019.0485&partnerID=40&md5=8eb5668faa0ee082b9bff7ee7b508bb7,,Blockchain; Client server computer systems; Data privacy; Digital storage; Game theory; Gateways (computer networks); Middleware; Mobile telecommunication systems; Data security and privacy; Internet of thing (IOT); Middleware servers; Secure data storage; Security and privacy; Security Architecture; Security frameworks; Three-tier architecture; Internet of things,Article,Final,,2-s2.0-85090200179
,"Hoang V.-H., Lehtihet E., Ghamri-Doudane Y.",Privacy-Preserving Blockchain-Based Data Sharing Platform for Decentralized Storage Systems,2020.0,Scopus,,,,,,,,,,,,,,,,,,,"Cloud-based storage services have been the dominating outsourcing solution for both individuals and organizations to share data digitally. Despite the advantages, users must rely on storage services for data confidentiality, data access control, user privacy, and data availability. Whereas data confidentiality can be protected by advanced encryption algorithms, the rest remain challenging. First, in existing centralized storage services, even though data access controls are mainly defined by data owners, they are maintained and enforced by the services, which can deny data retrieval requests of authorized users or allow requests of illegitimate users. Second, the identity of a user is often known to the services to verify its eligibility to access requested data according to the access control, thus making the user traceable in the system. More importantly, the lack of anonymity may make users reluctant to use such services in sensitive contexts. Third, a huge amount of data is daily generated and stored on a centralized party, simultaneously serving requests from many users, which may cause a collapse of the system during peak periods. To address all these concerns, we propose a privacy-preserving blockchain-based data sharing platform for the InterPlanetary File System (IPFS), a content-addressable peer-to-peer storage system. The platform allows protecting both user anonymity, data confidentiality, and provides high data availability due to being deployed upon the IPFS network. © 2020 IFIP.",,,"IFIP Networking 2020 Conference and Workshops, Networking 2020",12.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090025938&partnerID=40&md5=b0a84bdcfbedf1dd7d36d6b87f90fa7c,anonymous access control; decentralized data storage; hidden transaction; predicate encryption; ring signature,Access control; Blockchain; Cryptography; Data privacy; Digital storage; Outsourcing; Peer to peer networks; Storage as a service (STaaS); Data access control; Data availability; Data confidentiality; Data-sharing platforms; Encryption algorithms; Outsourcing solution; Peer-to-peer storage systems; Privacy preserving; Data Sharing,Conference Paper,Final,,2-s2.0-85090025938
,"Liu J., Zhang G., Sun R., Du X., Guizani M.",A Blockchain-based Conditional Privacy-Preserving Traffic Data Sharing in Cloud,2020.0,Scopus,,,,,,,10.1109/ICC40277.2020.9148864,,,,,,,,,,,,"As a typical application scenarios of Internet of Things (IoT), Internet of Vehicles (IoV) is playing an important role in the field of intelligent transportation. In such a system, vehicles are allowed to collect ambient sensing data and communicate with other vehicles, roadside infrastructure, cloud server, even personal mobile smart devices in order to exchange the relevant traffic information that usually includes the owners' sensitive information, such as geographical location or personally identifiable information. However, in open network environment, different wireless communication technologies make all these information vulnerable to various attacks and compromises. The users' private information is put at the risk of leaking at any time. To address this issue, a blockchain-based privacy-preserving traffic data sharing protocol with cloud storage is proposed based on a novel heterogeneous signcryption scheme between Public Key Infrastructure (PKI) and Certificateless Cryptosystem (CLC). Through theoretical and simulation analysis in terms of security, complexity and time consumption, the proposed traffic data sharing protocol is proved to meet the security requirements of data tamper-proofing, anonymity and traceability with higher efficiency. © 2020 IEEE.",,,IEEE International Conference on Communications,5.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089424159&doi=10.1109%2fICC40277.2020.9148864&partnerID=40&md5=ea1bfed072d9aeb727fd906ed800dc56,,Blockchain; Chromium compounds; Data privacy; Digital storage; Internet of things; Public key cryptography; Vehicle to vehicle communications; Vehicles; Certificateless cryptosystem; Geographical locations; Intelligent transportation; Internet of Things (IOT); Personally identifiable information; Public-key infrastructure; Sensitive informations; Wireless communication technology; Data Sharing,Conference Paper,Final,,2-s2.0-85089424159
,"Lu Y., Huang X., Dai Y., Maharjan S., Zhang Y.",Blockchain and Federated Learning for Privacy-Preserved Data Sharing in Industrial IoT,2020.0,Scopus,,,,,,,10.1109/TII.2019.2942190,,,,,,,,,,,,"The rapid increase in the volume of data generated from connected devices in industrial Internet of Things paradigm, opens up new possibilities for enhancing the quality of service for the emerging applications through data sharing. However, security and privacy concerns (e.g., data leakage) are major obstacles for data providers to share their data in wireless networks. The leakage of private data can lead to serious issues beyond financial loss for the providers. In this article, we first design a blockchain empowered secure data sharing architecture for distributed multiple parties. Then, we formulate the data sharing problem into a machine-learning problem by incorporating privacy-preserved federated learning. The privacy of data is well-maintained by sharing the data model instead of revealing the actual data. Finally, we integrate federated learning in the consensus process of permissioned blockchain, so that the computing work for consensus can also be used for federated training. Numerical results derived from real-world datasets show that the proposed data sharing scheme achieves good accuracy, high efficiency, and enhanced security. © 2005-2012 IEEE.",,,IEEE Transactions on Industrial Informatics,406.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081670877&doi=10.1109%2fTII.2019.2942190&partnerID=40&md5=3f75f8f4b9f25efaaa29afcacd60cef3,"Data sharing; federated learning; industrial Internet of Things (IIoT); permissioned blockchain, privacy-preserved","Blockchain; Data privacy; Industrial internet of things (IIoT); Losses; Quality of service; Emerging applications; federated learning; High-efficiency; Machine learning problem; Numerical results; permissioned blockchain, privacy-preserved; Real-world datasets; Security and privacy; Data Sharing",Article,Final,,2-s2.0-85081670877
,"Yang Y., Wei L., Wu J., Long C.",Block-SMPC: A Blockchain-based Secure Multi-party Computation for Privacy-Protected Data Sharing,2020.0,Scopus,,,,,,,10.1145/3390566.3391664,,,,,,,,,,,,"With the rapid development of Internet of Things, the demand of data sharing is not only to ensure the data integrity, but also to protect user's individual privacy. Secure multi-party computation, as a technology paradigm based on cryptography technology, enables privacy protection in data sharing among multiple parties, while the implement of secure multi-party computation is limited due to the inefficient, complex computation protocol and frequent interaction. Fortunately, the emergence of blockchain technology provides excellent properties of decentralization, verifiability and high reliability for secure multi-party computation. In this paper, we propose a blockchain-based secure multi-party computation architecture for data sharing, where we design an aggregator consortium for data storage, verification and joint computation. Moreover, we introduce a straightforward secure multi-party computation scheme based on homomorphic encryption. In addition, we analyze and discuss this scheme in terms of data security, access flexibility, attack resistance and potential applications. © 2020 ACM.",,,ACM International Conference Proceeding Series,8.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086145330&doi=10.1145%2f3390566.3391664&partnerID=40&md5=587955d63e7d6f122fd31c80f2a4729b,Blockchain; Homomorphic encryption; Privacy protection; Secure multi-party computation,Blockchain; Cryptography; Data privacy; Digital storage; Complex computation; Data integrity; High reliability; Ho-momorphic encryptions; Individual privacy; Privacy protection; Secure multi-party computation; Verifiability; Data Sharing,Conference Paper,Final,,2-s2.0-85086145330
,"Liang X., Shetty S., Tosh D.K., Zhao J., Li D., Liu J.",A Reliable Data Provenance and Privacy Preservation Architecture for Business-Driven Cyber-Physical Systems Using Blockchain,2020.0,Scopus,,,,,,,10.4018/978-1-7998-2466-4.ch037,,,,,,,,,,,,"Cyber-physical systems (CPS) including power systems, transportation, industrial control systems, etc. support both advanced control and communications among system components. Frequent data operations could introduce random failures and malicious attacks or even bring down the whole system. The dependency on a central authority increases the risk of single point of failure. To establish an immutable data provenance scheme for CPS, the authors adopt blockchain and propose a decentralized architecture to assure data integrity. In business-driven CPS, end users are required to share their personal information with multiple third parties. To prevent data leakage and preserve user privacy, the authors isolate and feed different information retrieval requests using tokens specifically generated for each type of request. Providing both traceability of data operations, and unlinkability of end user activities, a robust blockchain-based CPS is prototyped. Evaluation indicates the architecture is capable of assured data provenance validation and user privacy preservation at a low overhead. © 2020 by IGI Global. All rights reserved.",,,"Cyber Warfare and Terrorism: Concepts, Methodologies, Tools, and Applications",,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142815756&doi=10.4018%2f978-1-7998-2466-4.ch037&partnerID=40&md5=096e22a2a347e953f25835306caa1d43,,,Book Chapter,Final,"All Open Access, Green",2-s2.0-85142815756
,"Liu H., Crespo R.G., Martínez O.S.",Enhancing privacy and data security across healthcare applications using Blockchain and distributed ledger concepts,2020.0,Scopus,,,,,,,10.3390/healthcare8030243,,,,,,,,,,,,"Nowadays, blockchain is developing as a secure and trustworthy platform for secure information sharing in areas of application like banking, supply chain management, food industry, energy, the Internet, and medical services. Besides, the blockchain can be described in a decentralized manner as an immutable ledger for recording data entries. Furthermore, this new technology has been developed to interrupt a variety of data-driven fields, including the health sector. However, blockchain refers to the distributed ledger technology, which constitutes an innovation in the information recording and sharing without a trusted third party. In this paper, blockchain and Distributed Ledger-based Improved Biomedical Security system (BDL-IBS) has been proposed to enhance the privacy and data security across healthcare applications. Further, our goal is to make it possible for patients to use the data to support their care and to provide strong consent systems for sharing data among di_erent organizations and applications, since this includes managing and accessing a high amount of medical information, and this technology can maintain data to ensure reliability. Finally, results show that new blockchain-based digital platforms allow for fast, easy, and seamless interactions between data suppliers to enhance privacy and data security, including for patients themselves. © 2020 by the authors. Licensee MDPI, Basel, Switzerland.",,,Healthcare (Switzerland),22.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102123649&doi=10.3390%2fhealthcare8030243&partnerID=40&md5=e474f01cee604848a3d44682868ac335,Blockchain technology; Data security; Distributed ledger technology; Healthcare applications; Privacy,,Article,Final,"All Open Access, Gold, Green",2-s2.0-85102123649
,[No author name available],"15th International Workshop on Data Privacy Management, DPM 2020 and 4th International Workshop on Cryptocurrencies and Blockchain Technology, CBT 2020 held in conjunction with 25th European Symposium on Research in Computer Security, ESORICS 2020",2020.0,Scopus,,,,,,,,,,,,,,,,,,,The proceedings contain 29 papers. The special focus in this conference is on Data Privacy Management. The topics include: Who Let the DOGS Out: Anonymous but Auditable Communications Using Group Signature Schemes with Distributed Opening; tracking Mixed Bitcoins; p-Signature-Based Blocking to Improve the Scalability of Privacy-Preserving Record Linkage; utility Promises of Self-Organising Maps in Privacy Preserving Data Mining; multi-criteria Optimization Using l-diversity and t-closeness for k-anonymization; archiveSafe: Mass-Leakage-Resistant Storage from Proof-of-Work; joint Obfuscation for Privacy Protection in Location-Based Social Networks; modeling and Analyzing the Corona-Virus Warning App with the Isabelle Infrastructure Framework; extracting Speech from Motion-Sensitive Sensors; Foreword from the DPM 2020 program chairs; fairness-Aware Privacy-Preserving Record Linkage; PDP-ReqLite: A Lightweight Approach for the Elicitation of Privacy and Data Protection Requirements; towards Multiple Pattern Type Privacy Protection in Complex Event Processing Through Event Obfuscation Strategies; GPS-Based Behavioral Authentication Utilizing Distance Coherence; short Paper: Integrating the Data Protection Impact Assessment into the Software Development Lifecycle; citizens as Data Donors: Maximizing Participation Through Privacy Assurance and Behavioral Change: (Short Paper); tracking the Invisible: Privacy-Preserving Contact Tracing to Control the Spread of a Virus; Privacy Policy Classification with XLNet (Short Paper); every Query Counts: Analyzing the Privacy Loss of Exploratory Data Analyses; txChain: Efficient Cryptocurrency Light Clients via Contingent Transaction Aggregation; VRF-Based Mining Simple Non-outsourceable Cryptocurrency Mining; differentially Private Profiling of Anonymized Customer Purchase Records; On the Selection of the LN Client Implementation Parameters; privacy Preserving Netting Protocol for Inter-bank Payments; triptych: Logarithmic-Sized Linkable Ring Signatures with Applications; radium: Improving Dynamic PoW Targeting.,,,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101858208&partnerID=40&md5=2a214c8e15d7e2d0a1b4b1e66f53a32d,,,Conference Review,Final,,2-s2.0-85101858208
,"Wang Z., Wen B., Luo Z.",Towards on Blockchain Data Privacy Protection with Cryptography and Software Architecture Approach,2020.0,Scopus,,,,,,,10.1007/978-981-15-9213-3_16,,,,,,,,,,,,"The essence of blockchain is to solve trust problems and realize value transfer. The traditional centralized processing method adopts centralized transmission and storage of users’ data privacy, which improves the security and reliability of processing. The non central blockchain technology uses distributed ledger technology to realize the characteristics of disintermediation, data tampering, traceability, work audit, etc. encryption algorithm is used to encrypt the data, and consensus mechanism makes the data sharing of blockchain system more fair and stable. The current passive data privacy schemes are basically based on cryptography. On the premise of satisfying the constraint mechanism of blockchain, this paper studies the technical framework, encryption mechanism and empirical analysis of blockchain, and discusses the information privacy protection method of hiding the original big data as much as possible, so as to improve the system performance and protect the security and privacy of user data. At the same time, we study data privacy protection from the perspective of software architecture, and propose a data privacy protection scheme through algorithm decomposition multi center collaboration method, which provides guidance for big data sharing and transaction based on blockchain. © 2020, Springer Nature Singapore Pte Ltd.",,,Communications in Computer and Information Science,1.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097204481&doi=10.1007%2f978-981-15-9213-3_16&partnerID=40&md5=fbcb8b69e68e056963f0e4ea8e3310c1,Blockchain technology architecture; Cryptographic hash function; Cryptography; Privacy protection; Software architecture,Big data; Blockchain; Cryptography; Digital storage; Privacy by design; Processing; Software architecture; Centralized processing; Constraint mechanism; Data privacy protections; Encryption algorithms; Information privacy; Security and privacy; Security and reliabilities; Technical frameworks; Data Sharing,Conference Paper,Final,,2-s2.0-85097204481
,"Zha C., Yin H., Yin B.",Data Ownership Confirmation and Privacy-Free Search for Blockchain-Based Medical Data Sharing,2020.0,Scopus,,,,,,,10.1007/978-981-15-9213-3_48,,,,,,,,,,,,"With the development of data mining technology and the arrival of the era of big data, people can get more and more knowledge and information from the data. However, electronic medical data are stored in isolated data silos within each hospital due to the privacy and competition. Because of the complex interests of various groups, there is a lack of data flow between medical entities. On the one hand, this leads to difficulties for patients to obtain their own electronic medical data and to referral between different hospitals. On the other hand, it has led to serious lack of actual data for medical researchers. The realization of the determination of medical data ownership is the first condition for realizing medical data circulation. How to retrieve the required medical data while protecting privacy is the second problem to be solved. In this paper, we design the medical metadata as the smallest subunit of data ownership confirmation and propose a blockchain-based medical data sharing Framework MDSF, which can be used for electronic medical data ownership confirmation and data search while protecting patient privacy. We use the petri nets to verify the system and prove its reachability and boundedness, which means it can realize its designed function and operate safely. The system provides users with a convenient and safe way to obtain their past medical data, also enables research institutions engaged in medical data mining to easily search and obtain the actual medical data needed after desensitization. Thereby the circulation of medical data between different hospitals, individuals and research institutions is realized. © 2020, Springer Nature Singapore Pte Ltd.",,,Communications in Computer and Information Science,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097176162&doi=10.1007%2f978-981-15-9213-3_48&partnerID=40&md5=2cb916966a74f8a93077e470a69406c9,Blockchain; Data ownership confirmation; Data search; Electronic medical data; Petri nets,Blockchain; Data mining; Data Sharing; Hospitals; Petri nets; Privacy by design; Search engines; Data mining technology; Data ownership; Data searches; Medical data mining; Medical researchers; Patient privacies; Reachability; Research institutions; Medical computing,Conference Paper,Final,,2-s2.0-85097176162
,"Jin H., Xu C., Luo Y., Li P.",Blockchain-Based Secure and Privacy-Preserving Clinical Data Sharing and Integration,2020.0,Scopus,,,,,,,10.1007/978-3-030-60248-2_7,,,,,,,,,,,,"This paper is an exploration to securely integrate geo-scattered medical data silos and to provide privacy-preserving data sharing via blockchain and cryptography. We leverage broadcast encryption, key regression, data privacy classification, blockchain and smart contract holistically to address such a challenge. In our design, a patient’s medical records are divided into multiple parts with different sensitivities according to personal privacy requirements. Each part is encrypted with a symmetric encryption key and it is broadcast encrypted to a pre-defined user set. Data encryption keys are generated by a key regression scheme, where keys used to encrypt low-sensitivity data parts can be derived from keys used to encrypt high-sensitivity data parts. With such a mechanism, we can enforce strict access and privacy control on medical data. Furthermore, we use Ethereum blockchain to connect various institutions to provide efficient data sharing, and we design smart contracts to implement the business logic of medical data sharing. © 2020, Springer Nature Switzerland AG.",,,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),1.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092727411&doi=10.1007%2f978-3-030-60248-2_7&partnerID=40&md5=a79e6300dac476b97e7bb74db954c1ef,Blockchain; Privacy; Security; Smart contracts,Access control; Blockchain; Cryptography; Data privacy; Parallel architectures; Broadcast encryption; Data encryption; High sensitivity; Personal privacy; Privacy classifications; Privacy control; Privacy preserving; Symmetric encryption; Data Sharing,Conference Paper,Final,,2-s2.0-85092727411
,"Huang L., Lee H.-H.",A Medical Data Privacy Protection Scheme Based on Blockchain and Cloud Computing,2020.0,Scopus,,,,,,,10.1155/2020/8859961,,,,,,,,,,,,"With the features of decentralization and trustlessness and through distributed data storage, point-to-point transmission, and encryption algorithms, blockchain has shed new light on the security and protection of medical data, and it can resolve the contradiction between data sharing and privacy protection with proper security strategies. In this paper, we integrate the strengths of both blockchain and cloud computing and build the privacy protection scheme for medical data based on blockchain and cloud computing. This scheme introduces cloud computing and provides services to blockchain nodes with cloud server computing; meanwhile, it collects, analyzes, processes, and maintains medical data in the identity authentication interface and solves the insufficient computing abilities of some nodes in blockchain so as to verify the authenticity and reliability of data. The simulation experiment proves that the proposed scheme is effective. It can achieve the secure protection and integrity verification of medical data and address the problems of high computing complexity, data sharing, and privacy protection. © 2020 Liang Huang and Hyung-Hyo Lee.",,,Wireless Communications and Mobile Computing,7.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092647464&doi=10.1155%2f2020%2f8859961&partnerID=40&md5=b19fb78c22660328ecf2b80cf11d7137,,Authentication; Blockchain; Cloud computing; Cryptography; Data Sharing; Digital storage; Medical problems; Computing complexity; Distributed data storages; Encryption algorithms; Identity authentication; Integrity verifications; Point-to-point transmissions; Security and protection; Security strategies; Data privacy,Article,Final,"All Open Access, Gold",2-s2.0-85092647464
,"Samavi R., Doyle T.E., Topologlou T.",The first workshop on blockchain & eHealth: Towards Provable Privacy & Security in Data intensive Health Research,2020.0,Scopus,,,,,,,,,,,,,,,,,,,[No abstract available],,,"Proceedings of the 27th Annual International Conference on Computer Science and Software Engineering, CASCON 2017",,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091390823&partnerID=40&md5=603ac87541122d49aa546775e3b58660,,,Conference Paper,Final,,2-s2.0-85091390823
,"Kavathekar S.S., Patil R.",Data sharing and privacy–preserving of medical records using blockchain,2020.0,Scopus,,,,,,,10.1007/978-3-030-34515-0_8,,,,,,,,,,,,"The present way to deal with patient health records disappoints clinicians and fails to fulfill the requirements of a diverse patient population. Many of these issues are raised due to absentiseem of direct control by doctors and patients over the innovation that serves them. As these innovations empower secure credentialing of authorized professionals and audit of clinical exchanges without the cooperation of a doctor’s facility or state middle person, we have actualized health data innovation that is bought and controlled by the people in the clinical relationship. A Blockchain is an open Distributed Ledger that can record transactions between two parties efficiently, verifiable and permanent way. This empowers every patient and each authorized specialist to claim and totally control their open source associated health records inside a protected situation. The aim is to study concepts and techniques of blockchain and to understand how blockchain technology works for different applications in different scenarios. Our arrangement is a patient-focused way to deal with privacy assurance in cloud computing and data dependent on advanced assent models, blockchain identity, and blockchain audit. Digitally signed and encrypted transactions are verified by the peers. Public blockchains, for example, Bitcoin and Ethereum have been appeared to expel institutional control and decentralize innovation with advantages to development and restriction opposition. © Springer Nature Switzerland AG 2020.",,,Lecture Notes on Data Engineering and Communications Technologies,1.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083456133&doi=10.1007%2f978-3-030-34515-0_8&partnerID=40&md5=3a19b9100c318a958a8a8249049156ce,Blockchain; Decentralization; Ethereum; Smart contracts,Blockchain; Health; Privacy by design; Data dependent; Direct control; Health records; Institutional control; Medical record; Patient health; Patient population; Privacy assurance; Data Sharing,Book Chapter,Final,,2-s2.0-85083456133
,"Hao Y., Piao C., Zhao Y., Jiang X.",Privacy Preserving Government Data Sharing Based on Hyperledger Blockchain,2020.0,Scopus,,,,,,,10.1007/978-3-030-34986-8_27,,,,,,,,,,,,"With the further advancement of the government information resource sharing mechanism, the realization of data sharing between departments under the support of safe and effective technology has become focus of common concern for government departments and the public. Blockchain provides new ideas and ways for government departments to share data securely and efficiently. On the basis of analyzing the risk of disclosure of private information of citizens and enterprises in government data sharing, this paper discusses the data sharing framework of privacy preserving among government departments based on hyperledger blockchain and describes the corresponding data sharing process. Through an example of data sharing application between government departments, the feasibility and advantages of the proposed privacy preserving government data sharing framework based on blockchain technology are presented. © 2020, Springer Nature Switzerland AG.",,,Lecture Notes on Data Engineering and Communications Technologies,3.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083454891&doi=10.1007%2f978-3-030-34986-8_27&partnerID=40&md5=2084febca8e03a36af75c261654e1263,Blockchain; Data sharing; Hyperledger; Privacy preserving,Blockchain; Privacy by design; Data-sharing applications; Government departments; Government information; Privacy preserving; Private information; Data Sharing,Book Chapter,Final,,2-s2.0-85083454891
,"Ghadamyari M., Samet S.",Privacy-Preserving Statistical Analysis of Health Data Using Paillier Homomorphic Encryption and Permissioned Blockchain,2019.0,Scopus,,,,,,,10.1109/BigData47090.2019.9006231,,,,,,,,,,,,"Statistical analysis of health data is an essential task in healthcare. However, existing healthcare systems are incompatible with this critical need due to privacy restrictions. A recently emerged technology called Blockchain has shown great promise for mitigating this incompatibility. In this work, we aim to improve existing secure statistical analysis protocols by leveraging the blockchain technology. We propose a novel method that enables researchers to perform statistical analysis on health data in a privacy-preserving, secure, and precise manner. © 2019 IEEE.",,,"Proceedings - 2019 IEEE International Conference on Big Data, Big Data 2019",9.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081361626&doi=10.1109%2fBigData47090.2019.9006231&partnerID=40&md5=ac72094ed990578834f82a2de7313ea1,blockchain; healthcare; statistical analysis,Big data; Blockchain; Cryptography; Health care; Statistical methods; Statistics; Health data; Health-care system; Ho-momorphic encryptions; Privacy preserving; Privacy restrictions; Data privacy,Conference Paper,Final,"All Open Access, Green",2-s2.0-85081361626
,"Wang R.-J., Yu S.-Z., Li Y., Tang Y.-C., Zhang F.-L.",Medical Blockchain of Privacy Data Sharing Model Based on Ring Signature [基于环签名的医疗区块链隐私数据共享模型],2019.0,Scopus,,,,,,,10.3969/j.issn.1001-0548.2019.06.013,,,,,,,,,,,,"With the progress of information development of medical industry, the medical field has got into the era of big data. However, it still faces many challenges in data heterogeneity, interoperability, and privacy protection. In response to the above problems, a decentralized medical big data sharing model based on ring signature is constructed. The model maintains a reliable medical ledger database based on the decoupling of blockchain, ensuring that the privacy data cannot be tampered. It constructs a private data storage protocol based on ring signature, which guarantees medical data and patient identity privacy with its full anonymity. We proposed a medical information strict access control management mechanism based on smart contract automation execution of preset instructions. The authority and confidentiality of medical privacy data are guaranteed by clearly dividing the access rights of medical privacy information. The safety test results show that the model has better real-time and robustness than the traditional medical big data sharing model. © 2019, Editorial Board of Journal of the University of Electronic Science and Technology of China. All right reserved.",,,Dianzi Keji Daxue Xuebao/Journal of the University of Electronic Science and Technology of China,10.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076707219&doi=10.3969%2fj.issn.1001-0548.2019.06.013&partnerID=40&md5=6e668cc68d970c5c01ac27ba14096830,Blockchain; Medical big data; Ring signature; Safe sharing; Smart contract,Authentication; Big data; Blockchain; Digital storage; Medical problems; Safety testing; Access control managements; Data heterogeneity; Information development; Medical industries; Medical information; Privacy protection; Ring signatures; Safe sharing; Data privacy,Article,Final,,2-s2.0-85076707219
,"Nawaz A., Gia T.N., Pena Queralta J., Westerlund T.",Edge AI and Blockchain for Privacy-Critical and Data-Sensitive Applications,2019.0,Scopus,,,,,,,10.23919/ICMU48249.2019.9006635,,,,,,,,,,,,"The edge and fog computing paradigms enable more responsive and smarter systems without relying on cloud servers for data processing and storage. This reduces network load as well as latency. Nonetheless, the addition of new layers in the network architecture increases the number of security vulnerabilities. In privacy-critical systems, the appearance of new vulnerabilities is more significant. To cope with this issue, we propose and implement an Ethereum Blockchain based architecture with edge artificial intelligence to analyze data at the edge of the network and keep track of the parties that access the results of the analysis, which are stored in distributed databases. © 2019 IPSJ.",,,"2019 12th International Conference on Mobile Computing and Ubiquitous Network, ICMU 2019",18.0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081668150&doi=10.23919%2fICMU48249.2019.9006635&partnerID=40&md5=ecc4ffd121766fed839dcc70144c34a1,AI; Blockchain; E-Health; Edge Computing; Ethereum; Fall Detection; Internet of Things; IoT; U-Health; Ubiquitous Health,Artificial intelligence; Blockchain; Data handling; Digital storage; Edge computing; Ethereum; Fog computing; Health; Internet of things; Mobile computing; Network architecture; Network layers; Computing paradigm; Critical systems; Distributed database; Fall detection; Security vulnerabilities; Sensitive application; U healths; Ubiquitous healths; Ubiquitous computing,Conference Paper,Final,"All Open Access, Green",2-s2.0-85081668150
