Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"SR Chandramoorthy","BeACon: Blockchain-enabled consent management for healthcare applications",2021,"","search.proquest.com","https://search.proquest.com/openview/f7a982e74e70b196f58230cbd1290fbb/1?pq-origsite=gscholar&cbl=18750&diss=y","",116,"2023-11-17 09:14:23","HTML","","","",,,,,0,0.00,0,1,2,"… Blockchain-enabled Application for Consent Management in Healthcare” that offers patients with privacy and stewardship through patient consent … using a blockchain and Interplanetary …","https://search.proquest.com/openview/f7a982e74e70b196f58230cbd1290fbb/1?pq-origsite=gscholar&cbl=18750&diss=y","https://scholar.google.com/scholar?q=related:xO9241X_CQ4J:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
0,"Y Guo, C Mate Jr","Xcoin: A Scalable and Permission-less Blockchain Platform",,"","","","",117,"2023-11-17 09:14:23","CITATION","","","",,,,,0,0.00,0,2,,"","","https://scholar.google.com/scholar?q=related:wJTxKlviARcJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
4,"PE Velmovitsky, M PADSES, H Vaillancourt, ...","Blockchain and IoT: a conceptual framework for a blockchain consent platform in active assisted living",2020,"J Med Internet Res","","","https://scholar.google.com/scholar?cites=1361950418269584911&as_sdt=2005&sciodt=0,5&hl=en",118,"2023-11-17 09:14:23","CITATION","","","",,,,,4,1.33,1,4,3,"","","https://scholar.google.com/scholar?q=related:Dz6ngrCe5hIJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
3,"TK Sharma","Advantages and disadvantages of permission less Blockchain",2018,"","","","https://scholar.google.com/scholar?cites=16189567190976203111&as_sdt=2005&sciodt=0,5&hl=en",119,"2023-11-17 09:14:23","CITATION","","","",,,,,3,0.60,3,1,5,"","","https://scholar.google.com/scholar?q=related:Z4l0jZXlrOAJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
0,"D Tith","Data Sharing and Consent Management of Electronic Health Record based on the Blockchain Technology",2020,"(No Title)","cir.nii.ac.jp","https://cir.nii.ac.jp/crid/1050292859855817216","",120,"2023-11-17 09:14:23","CITATION","","","",,,,,0,0.00,0,1,3,"Data Sharing and Consent Management of Electronic Health Record based on the Blockchain Technology | CiNii Research … Data Sharing and Consent Management of …","","https://scholar.google.com/scholar?q=related:3A-iJNacg1UJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
2,"J Camilo","Blockchain-based consent manager for GDPR compliance. Open Identity Summit. 2019",2021,"","","","https://scholar.google.com/scholar?cites=3458251228364511188&as_sdt=2005&sciodt=0,5&hl=en",121,"2023-11-17 09:14:23","CITATION","","","",,,,,2,1.00,2,1,2,"","","https://scholar.google.com/scholar?q=related:1Je5aist_i8J:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
0,"Y Huang","… ................................................ X. Wang, S. Lu, K. Chen, Q. Wang, and S. Zhang 2452 A Flexible Permission Ascription (FPA)-Based Blockchain Framework for Peer …",,"scholar.archive.org","","https://scholar.archive.org/work/qvffnfgzmff7tizif76hgoumua/access/wayback/https://ieeexplore.ieee.org/ielx7/9424/9670747/09670749.pdf","",122,"2023-11-17 09:14:23","PDF","","","",,,,,0,0.00,0,1,,"… A Blockchain-Based Two-Stage Secure Spectrum Intelligent Sensing and Sharing Auction Mechanism . . . . . . … A Consortium Blockchain-Based Access Control Framework …","https://scholar.archive.org/work/qvffnfgzmff7tizif76hgoumua/access/wayback/https://ieeexplore.ieee.org/ielx7/9424/9670747/09670749.pdf","https://scholar.google.com/scholar?q=related:27oyWBZqTJ8J:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
2,"M Ehrenkranz","Men Try to"" Redefine"" Sexual Consent With Blockchain",2019,"Gizmodo. Retrieved September","","","https://scholar.google.com/scholar?cites=11526504163778772308&as_sdt=2005&sciodt=0,5&hl=en",123,"2023-11-17 09:14:23","CITATION","","","",,,,,2,0.50,2,1,4,"","","https://scholar.google.com/scholar?q=related:VD0YiHde9p8J:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
1,"M Verdonck, G Poels","Architecture and Value Analysis of a Blockchain-Based Electronic Health Record Permission Management System (short paper).",2020,"VMBO","","","https://scholar.google.com/scholar?cites=17648351554245842782&as_sdt=2005&sciodt=0,5&hl=en",124,"2023-11-17 09:14:23","CITATION","","","",,,,,1,0.33,1,2,3,"","","https://scholar.google.com/scholar?q=related:XlcJzjuK6_QJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
7,"M Benchoufi, R Porcher, P Ravaud","Blockchain protocols in clinical trials: transparency and traceability of consent. F1000Res. 2017; 6: 66. doi: 10.12688/f1000research. 10531.5",,"","","","https://scholar.google.com/scholar?cites=11725880533093624733&as_sdt=2005&sciodt=0,5&hl=en",125,"2023-11-17 09:14:23","CITATION","","","",,,,,7,0.00,2,3,,"","","https://scholar.google.com/scholar?q=related:nau27TeyuqIJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
2,"J Lee, J Kim, C Kim, J Yang","Research and Implementation of Mutual Trust System for Consent to Use Personal Information Based on Blockchain",2018,"The Journal of Korean Institute of Communications and …","","","https://scholar.google.com/scholar?cites=13247270017412638807&as_sdt=2005&sciodt=0,5&hl=en",126,"2023-11-17 09:14:23","CITATION","","","",,,,,2,0.40,1,4,5,"","","https://scholar.google.com/scholar?q=related:VyiQz-TB17cJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
3,"A Azaria, A Ekblaw, T Vieira, A Lippman","MedRec: Using blockchain for medical data access and permission management. 2016 Presented at: 2016 2nd International Conference on Open and …",,"August","","","https://scholar.google.com/scholar?cites=7514909534074925805&as_sdt=2005&sciodt=0,5&hl=en",127,"2023-11-17 09:14:23","CITATION","","","",,,,,3,0.00,1,4,,"","","https://scholar.google.com/scholar?q=related:7XK70WdSSmgJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
2,"Z Bernard","You may soon be able to use the blockchain to formally consent to sex",2018,"Business Insider, January","","","https://scholar.google.com/scholar?cites=2076525112059022659&as_sdt=2005&sciodt=0,5&hl=en",128,"2023-11-17 09:14:23","CITATION","","","",,,,,2,0.40,2,1,5,"","","https://scholar.google.com/scholar?q=related:Q810Z5ZM0RwJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
2,"A AEAVTLA","Medrec: Using blockchain for medical data access and permission management",2016,"2016 2nd International Conference on Open and","","","https://scholar.google.com/scholar?cites=11620800573051062033&as_sdt=2005&sciodt=0,5&hl=en",129,"2023-11-17 09:14:23","CITATION","","","",,,,,2,0.29,2,1,7,"","","https://scholar.google.com/scholar?q=related:EUddMo1gRaEJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
2,"S Gajek, MT Lewandowsky","Censorship-Resilient and Scalable Votings in the Permission-based Blockchain Model",2019,"Int. Assoc. Cryptologic Res","","","https://scholar.google.com/scholar?cites=2291111634996875216&as_sdt=2005&sciodt=0,5&hl=en",130,"2023-11-17 09:14:23","CITATION","","","",,,,,2,0.50,1,2,4,"","","https://scholar.google.com/scholar?q=related:0M_AqOSpyx8J:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
3,"A Azaria, A Ekblaw, T Vieira, A Lippman","MedRec: Using blockchain for medical data access and permission management. Proceeding of the International Conference on Open and Big Data …",2016,"","F","","https://scholar.google.com/scholar?cites=3558062002776380041&as_sdt=2005&sciodt=0,5&hl=en",131,"2023-11-17 09:14:23","CITATION","","","",,,,,3,0.43,1,4,7,"","","https://scholar.google.com/scholar?q=related:iRJNRIrGYDEJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
2,"X Xiang, M Wang","A permission blockchain-based identity management and user authentication method for e-health systems",,"IEEE","","","https://scholar.google.com/scholar?cites=2804517610641725349&as_sdt=2005&sciodt=0,5&hl=en",132,"2023-11-17 09:14:23","CITATION","","","",,,,,2,0.00,1,2,,"","","https://scholar.google.com/scholar?q=related:pZegbOil6yYJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
3,"S Cole","Don't fuck anybody who wants to get your consent uploaded to the blockchain",2018,"Vice, January","","","https://scholar.google.com/scholar?cites=4001510509885427205&as_sdt=2005&sciodt=0,5&hl=en",133,"2023-11-17 09:14:23","CITATION","","","",,,,,3,0.60,3,1,5,"","","https://scholar.google.com/scholar?q=related:BY62mps4iDcJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
3,"A Azaria, A Ekblaw, T Vieira, A Lippman","MedRec: using blockchain for medical data access and permission management, presented at the Int. Conf. Open and Big Data, Vienna, Austria",2016,"","","","https://scholar.google.com/scholar?cites=12782214803295123175&as_sdt=2005&sciodt=0,5&hl=en",134,"2023-11-17 09:14:23","CITATION","","","",,,,,3,0.43,1,4,7,"","","https://scholar.google.com/scholar?q=related:5zYl-aOMY7EJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
2,"V Jaiman, V Urovi","A consent model for blockchain-based health data sharing platforms, IEEE Access 8 (2020) 143734–143745",2020,"","","","https://scholar.google.com/scholar?cites=13776549043009687065&as_sdt=2005&sciodt=0,5&hl=en",135,"2023-11-17 09:14:23","CITATION","","","",,,,,2,0.67,1,2,3,"","","https://scholar.google.com/scholar?q=related:GQ5XA10iML8J:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
3,"N Aldred, L Baal, G Broda, S Trumble, QH Mahmoud","Design and implementation of a blockchain-based consent management system. arXiv 2019",,"arXiv preprint arXiv:1912.09882","","","https://scholar.google.com/scholar?cites=5017141647178175611&as_sdt=2005&sciodt=0,5&hl=en",136,"2023-11-17 09:14:23","CITATION","","","",,,,,3,0.00,1,5,,"","","https://scholar.google.com/scholar?q=related:e5TfA793oEUJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
7,"A Azaria, A Ekblaw, T Vieira, AMR Lippman","Using blockchain for medical data access and permission management'",2016,"… Conference on Open and Big Data …","","","https://scholar.google.com/scholar?cites=3078998026994974257&as_sdt=2005&sciodt=0,5&hl=en",137,"2023-11-17 09:14:23","CITATION","","","",,,,,7,1.00,2,4,7,"","","https://scholar.google.com/scholar?q=related:Mf4pb2TMuioJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
3,"M Benchoufi, R Porcher, P Ravaud","Blockchain protocols in clinical trials: transparency and traceability of consent, 2017",2017,"F1000Research","","","https://scholar.google.com/scholar?cites=12515177950548646419&as_sdt=2005&sciodt=0,5&hl=en",138,"2023-11-17 09:14:23","CITATION","","","",,,,,3,0.50,1,3,6,"","","https://scholar.google.com/scholar?q=related:E9pAqwnYrq0J:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
2,"HH Jung, FMJ Pfister","Blockchain-enabled Clinical Study Consent Management. Technology Innovation Management Review, 10 (2): 14-24",2020,"","","","https://scholar.google.com/scholar?cites=2899736285351741332&as_sdt=2005&sciodt=0,5&hl=en",139,"2023-11-17 09:14:23","CITATION","","","",,,,,2,0.67,1,2,3,"","","https://scholar.google.com/scholar?q=related:lIezvsnuPSgJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
5,"A Azaria, A Ekblaw, T Vieira, A Lippman","MedRec: Using Blockchain for Medical Data Access and Permission Management. 2016 Aug Presented at: 2nd International Conference on Open and Big …",2016,"Vienna, Austria.[doi: 10.1109/OBD. 2016.11]","","","https://scholar.google.com/scholar?cites=11085328183046811046&as_sdt=2005&sciodt=0,5&hl=en",140,"2023-11-17 09:14:23","CITATION","","","",,,,,5,0.71,1,4,7,"","","https://scholar.google.com/scholar?q=related:pq0h-T__1pkJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
4,"A Azaria, A Ekblaw, T Vieira, A Lippman","MedRec: Using Blockchain for Medical Data Access and Permission Management v: 2016 2nd International Conference on Open and Big Data (OBD)",,"URL: https://ieeexplore. ieee. org/abstract …","","","https://scholar.google.com/scholar?cites=9078108050234877227&as_sdt=2005&sciodt=0,5&hl=en",141,"2023-11-17 09:14:23","CITATION","","","",,,,,4,0.00,1,4,,"","","https://scholar.google.com/scholar?q=related:KyXdfizr-30J:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
2,"J Ahmed, S Yildirim, M Nowostaki, R Ramachandra, ...","GDPR compliant consent driven data protection in online social networks: A blockchain-based approach. In2020 3rd International Conference on …",,"IEEE","","","https://scholar.google.com/scholar?cites=5783508420089892918&as_sdt=2005&sciodt=0,5&hl=en",142,"2023-11-17 09:14:23","CITATION","","","",,,,,2,0.00,0,5,,"","","https://scholar.google.com/scholar?q=related:NlDwBkQmQ1AJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
2,"HH Jung, FMJ Pfister","Blockchain-enabled clinical study consent management. Technol Innov Manag Rev 10 (2): 14–24",2020,"","","","https://scholar.google.com/scholar?cites=4317083772105855542&as_sdt=2005&sciodt=0,5&hl=en",143,"2023-11-17 09:14:23","CITATION","","","",,,,,2,0.67,1,2,3,"","","https://scholar.google.com/scholar?q=related:NhL5XdFc6TsJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
2,"A Azaria, A Ekblaw, T Vieira, A Lippman","MedRec: Using blockchain for medical data access and permission management. 2016 2nd Int. Conf. Open Big Data OBD; 2016",2016,"","","","https://scholar.google.com/scholar?cites=7672052661317341140&as_sdt=2005&sciodt=0,5&hl=en",144,"2023-11-17 09:14:23","CITATION","","","",,,,,2,0.29,1,4,7,"","","https://scholar.google.com/scholar?q=related:1A_pRz-beGoJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
4,"M Benchoufi, R Porcher, P Ravaud","Blockchain protocols in clinical trials: transparency and traceability of consent. F1000Res 6",2018,"","","","https://scholar.google.com/scholar?cites=2580739702412743094&as_sdt=2005&sciodt=0,5&hl=en",145,"2023-11-17 09:14:23","CITATION","","","",,,,,4,0.80,1,3,5,"","","https://scholar.google.com/scholar?q=related:thEPBBah0CMJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
2,"G Albanese, JP Calbimonte, M Schumacher, ...","Dynamic consent management for clinical trials via private blockchain technology. J Ambient Intell Humaniz Comput 2020 Feb 14 [Epub]",,"","","","https://scholar.google.com/scholar?cites=5030868650161353007&as_sdt=2005&sciodt=0,5&hl=en",146,"2023-11-17 09:14:23","CITATION","","","",,,,,2,0.00,1,4,,"","","https://scholar.google.com/scholar?q=related:LzGE9GE80UUJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
2,"B KIPLDVCJPKA","Double-blind consent-driven data sharing on blockchain",2018,"2018 IEEE International Conference on Cloud …","","","https://scholar.google.com/scholar?cites=5451424177561140362&as_sdt=2005&sciodt=0,5&hl=en",147,"2023-11-17 09:14:23","CITATION","","","",,,,,2,0.40,2,1,5,"","",""
2,"M Benchoufi, R Porcher, P Ravaud","Blockchain Protocols in Clinical Trials: Transparency and Traceability of Consent. F1000Research 6 (2017): 66",2018,"PMC. Web","","","https://scholar.google.com/scholar?cites=15182314145413666219&as_sdt=2005&sciodt=0,5&hl=en",148,"2023-11-17 09:14:23","CITATION","","","",,,,,2,0.40,1,3,5,"","","https://scholar.google.com/scholar?q=related:qxXFoUZqstIJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
2,"A Azaria, A Ekblaw, T Vieira, A Lippman","MedRec: Using blockchain for medical data access and permission management [Conference session]",2016,"2016 2nd International Conference on Open …","","","https://scholar.google.com/scholar?cites=3869454192093811939&as_sdt=2005&sciodt=0,5&hl=en",149,"2023-11-17 09:14:23","CITATION","","","",,,,,2,0.29,1,4,7,"","","https://scholar.google.com/scholar?q=related:49RlIhYQszUJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
2,"P de Lange, L Bengtson, AT Neumann, R Klamma","Blockchain-based Data Verification and Consent Management for Trusted Learning Analytics Using Mentoring Chatbots",2021,"Proceedings 11th International …","","","https://scholar.google.com/scholar?cites=17539617743542969780&as_sdt=2005&sciodt=0,5&hl=en",150,"2023-11-17 09:14:23","CITATION","","","",,,,,2,1.00,1,4,2,"","","https://scholar.google.com/scholar?q=related:tGUErGg9afMJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
1,"K Rantos, G Drosatos, C Ilioudis, A Papanikolaou, ...","ADvoCATE: a consent management platform for personal data processing in the IoT using blockchain technology. 2018",,"Cham: Springer International …","","","https://scholar.google.com/scholar?cites=12299189345060741595&as_sdt=2005&sciodt=0,5&hl=en",151,"2023-11-17 09:14:23","CITATION","","","",,,,,1,0.00,0,5,,"","",""
2,"M Benchoufi, R Porcher, P Ravaud","Blockchain protocols in clinical trials: transparency and traceability of consent. Version 5",,"F1000Research","","","https://scholar.google.com/scholar?cites=16545757133446009861&as_sdt=2005&sciodt=0,5&hl=en",152,"2023-11-17 09:14:23","CITATION","","","",,,,,2,0.00,1,3,,"","","https://scholar.google.com/scholar?q=related:BVTvHnNWnuUJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
2,"X Xiang, M Wang","Weiguo (Patrick) Fan,“A permission blockchain-based identity management and user authentication method for e-health systems”",,"IEEE DOI","","","https://scholar.google.com/scholar?cites=121872884456359829&as_sdt=2005&sciodt=0,5&hl=en",153,"2023-11-17 09:14:23","CITATION","","","",,,,,2,0.00,1,2,,"","","https://scholar.google.com/scholar?q=related:lQfGIb76sAEJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
0,"F Zatti","Blockchain and Dynamic Consent",2022,"GDPR Requirements for Biobanking Activities Across …","flore.unifi.it","https://flore.unifi.it/handle/2158/1293381","",154,"2023-11-17 09:14:23","","","","",,,,,0,0.00,0,1,1,"Sars-CoV-2 highlighted how relevant is the need to share biobank data and how helpful blockchain technology could be in allowing it to happen. So, even if legal issues need to be still …","","https://scholar.google.com/scholar?q=related:KRPdEx-6XpoJ:scholar.google.com/&scioq=intitle:blockchain+intitle:consent%7Cintitle:permission&hl=en&as_sdt=0,5"
